_id,place_area,place_idx,place_img,place_info,place_like,place_middle,place_small,place_view
62aaa414c46aac9e5313b0e8,제주도,0,https://th.bing.com/th/id/OIP.4DUvRcDSklwyJM920kc2BgHaEK?w=305&h=180&c=7&r=0&o=5&dpr=1.25&pid=1.7,선임교,,건축/조형물,다리/대교,1
62aaa414c46aac9e5313b0e9,인천,1,https://th.bing.com/th/id/OIP.YZzoC5w1E7AZ1DIkvZHU5AHaE-?w=282&h=189&c=7&r=0&o=5&dpr=1.25&pid=1.7,구 일본우선(郵船)주식회사 인천지점,,건축/조형물,유명건물,2
62aaa414c46aac9e5313b0ea,전라북도,2,https://th.bing.com/th/id/OIP.ntFkoCnw1q7oerIn34-8eAHaEy?w=269&h=180&c=7&r=0&o=5&dpr=1.25&pid=1.7,진포대첩 기념탑,,건축/조형물,기념탑/전망대,3
62aaa414c46aac9e5313b0eb,경기도,3,https://th.bing.com/th/id/OIP.ekOrcHgu8ieG4Yxfrfz7LQEyDM?w=282&h=188&c=7&r=0&o=5&dpr=1.25&pid=1.7,여주 현충탑,1,건축/조형물,기념탑/전망대,4
62aaa414c46aac9e5313b0ec,경기도,4,https://th.bing.com/th/id/OIP.Ehd7ao2mnNAjmvP7-wqvFAHaE8?w=252&h=180&c=7&r=0&o=5&dpr=1.25&pid=1.7,박승완선생 기념탑,6,건축/조형물,기념탑/전망대,5
62aaa414c46aac9e5313b0ed,강원도,5,https://th.bing.com/th/id/OIP.QJssHAD1IF3XlH8K7lOQyADYEg?w=142&h=189&c=7&r=0&o=5&dpr=1.25&pid=1.7,충렬탑(강원),8,건축/조형물,기념탑/전망대,6
62aaa414c46aac9e5313b0ee,전라북도,6,https://th.bing.com/th/id/OIP.Hg8ATOruuT9zlFlKUIQizQHaE6?w=284&h=189&c=7&r=0&o=5&dpr=1.25&pid=1.7,군산 해망굴,,건축/조형물,터널,7
62aaa414c46aac9e5313b0ef,강원도,7,https://th.bing.com/th/id/OIP.a5uwJwZFEvmHt97If6x1JAHaEo?w=259&h=180&c=7&r=0&o=5&dpr=1.25&pid=1.7,춘천지구 전적비(춘천지구 전적기념관),3,건축/조형물,기념탑/전망대,8
62aaa414c46aac9e5313b0f0,제주도,8,https://th.bing.com/th/id/OIP.BRviozkAzYR87HGbpjbuYQHaE7?w=284&h=189&c=7&r=0&o=5&dpr=1.25&pid=1.7,새섬 새연교,,건축/조형물,다리/대교,9
62aaa414c46aac9e5313b0f1,인천,9,https://th.bing.com/th/id/OIP.ievLtz11ae14XWlL4tlrqwHaE4?w=284&h=188&c=7&r=0&o=5&dpr=1.25&pid=1.7,인천대교,7,건축/조형물,다리/대교,10
62aaa414c46aac9e5313b0f2,인천,10,,부아산 구름다리,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b0f3,서울,11,,한남 새말카페 레인보우,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b0f4,부산,12,,다대포 꿈의 낙조분수,,건축/조형물,분수,
62aaa414c46aac9e5313b0f5,부산,13,,신세계센텀시티,,건축/조형물,유명건물,
62aaa414c46aac9e5313b0f6,서울,14,,서울 살곶이 다리,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b0f7,경기도,15,,광개토태왕비ㆍ동상,,건축/조형물,동상,
62aaa414c46aac9e5313b0f8,서울,16,,마포대교 야경,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b0f9,경기도,17,,현충탑(하남),,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b0fa,인천,18,,초지대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b0fb,강원도,19,,승리전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b0fc,서울,20,,반포대교 달빛무지개분수,,건축/조형물,분수,
62aaa414c46aac9e5313b0fd,전라남도,21,,완도타워,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b0fe,전라남도,22,,서남문대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b0ff,인천,23,,영흥대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b100,전라남도,24,,도리산전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b101,경상남도,25,,통영대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b102,경기도,26,,반딧불이화장실,,건축/조형물,유명건물,
62aaa414c46aac9e5313b103,서울,27,,청와대,,건축/조형물,유명건물,
62aaa414c46aac9e5313b104,부산,28,,부산대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b105,전라북도,29,,샘골다리,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b106,서울,30,,방화대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b107,인천,31,,영종대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b108,경기도,32,,서해대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b109,강원도,33,,횡성대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b10a,서울,34,,올림픽대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b10b,경상북도,35,,무섬 외나무다리,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b10c,전라남도,36,,진도대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b10d,경상남도,37,,창선교와 죽방렴,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b10e,경상남도,38,,거제대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b10f,경상남도,39,,남해대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b110,전라남도,40,,고흥우주발사전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b111,서울,41,,우당 이회영 선생 흉상,,건축/조형물,동상,
62aaa414c46aac9e5313b112,서울,42,,반공 청년운동 순국 열사 기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b113,대구,43,,앞산전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b114,대구,44,,아양기찻길,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b115,전라남도,45,,순천만 용산전망대(S자 물길),,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b116,충청북도,46,,수암골전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b117,충청남도,47,,해상인도교 (대하랑꽃게랑),,건축/조형물,다리/대교,
62aaa414c46aac9e5313b118,경상남도,48,,여차 홍포전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b119,서울,49,,정동전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b11a,충청남도,50,,장항 스카이워크 (기벌포 해전 전망대),,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b11b,세종특별자치시,51,,밀마루전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b11c,부산,52,,유치환 우체통 전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b11d,부산,53,,김민부전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b11e,부산,54,,오륙도 스카이워크,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b11f,충청남도,55,,속동전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b120,충청남도,56,,천장호 출렁다리,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b121,강원도,57,,솔바람다리,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b122,경상남도,58,,창원솔라타워,,건축/조형물,유명건물,
62aaa414c46aac9e5313b123,강원도,59,,아리힐스 (병방치 스카이워크),,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b124,서울,60,,호국충혼위령비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b125,서울,61,,호국무공수훈자공적비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b126,서울,62,,해병대104고지전적비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b127,서울,63,,해공신익희선생동상,,건축/조형물,동상,
62aaa414c46aac9e5313b128,서울,64,,한국유림독립운동파리장서비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b129,서울,65,,한강방어백골부대전적비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b12a,서울,66,,존비코올터장군상,,건축/조형물,동상,
62aaa414c46aac9e5313b12b,서울,67,,일성이준열사동상,,건축/조형물,동상,
62aaa414c46aac9e5313b12c,서울,68,,이탈리아의무부대 6.25전쟁 참전기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b12d,서울,69,,이원등 상사상,,건축/조형물,동상,
62aaa414c46aac9e5313b12e,서울,70,,이봉창의사동상,,건축/조형물,동상,
62aaa414c46aac9e5313b12f,서울,71,,유관순열사상,,건축/조형물,동상,
62aaa414c46aac9e5313b130,서울,72,,우남이승만박사 동상,,건축/조형물,동상,
62aaa414c46aac9e5313b131,서울,73,,안중근의사 동상,,건축/조형물,동상,
62aaa414c46aac9e5313b132,서울,74,,순국선열추념탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b133,서울,75,,송재서재필선생상,,건축/조형물,동상,
62aaa414c46aac9e5313b134,서울,76,,성재이시영선생동상,,건축/조형물,동상,
62aaa414c46aac9e5313b135,서울,77,,서위렴2세 전사기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b136,서울,78,,서울학도병참전기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b137,서울,79,,백마고지 3용사의 상,,건축/조형물,동상,
62aaa414c46aac9e5313b138,서울,80,,반공순국용사 위령탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b139,서울,81,,유관순동상,,건축/조형물,동상,
62aaa414c46aac9e5313b13a,서울,82,,남강이승훈선생동상,,건축/조형물,동상,
62aaa414c46aac9e5313b13b,서울,83,,나석주의사동상,,건축/조형물,동상,
62aaa414c46aac9e5313b13c,서울,84,,고하송진우선생동상,,건축/조형물,동상,
62aaa414c46aac9e5313b13d,서울,85,,고당조만식선생동상,,건축/조형물,동상,
62aaa414c46aac9e5313b13e,서울,86,,경찰혼,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b13f,서울,87,,3.1독립운동기념탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b140,서울,88,,3.1독립선언기념탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b141,충청북도,89,,동락전승비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b142,전라북도,90,,망부상과 정읍사,,건축/조형물,동상,
62aaa414c46aac9e5313b143,충청북도,91,,양방산전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b144,전라북도,92,,갑오동학혁명 100주년 기념탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b145,전라북도,93,,기미3.1운동비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b146,경상남도,94,,충혼탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b147,경상남도,95,,충무교와 통영운하,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b148,경상남도,96,,충익사 의병탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b149,제주도,97,https://th.bing.com/th/id/OIP.n1ld5lkI9n-1CQpnmGJpCAHaE9?w=300&h=200&c=7&r=0&o=5&dpr=1.25&pid=1.7,제주해녀항일운동기념탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b14a,제주도,98,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/69de2bfa-a1ca-4074-ac59-aefe606d603c.jpg,하멜기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b14b,대구,99,,이월드 83타워,,건축/조형물,유명건물,
62aaa414c46aac9e5313b14c,부산,100,,해월정,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b14d,부산,101,,태종대 전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b14e,부산,102,,충렬탑(부산 충렬사),,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b14f,서울,103,,남산 팔각정,,건축/조형물,유명건물,
62aaa414c46aac9e5313b150,전라북도,104,,백산관망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b151,전라북도,105,,국사봉전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b152,전라북도,106,,3.1동산,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b153,울산,107,,효자 송도선생 정려비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b154,울산,108,,태화강 전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b155,전라남도,109,,동학농민혁명기념탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b156,서울,110,,리버뷰 8번가,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b157,서울,111,,충무공 이순신 동상,,건축/조형물,동상,
62aaa414c46aac9e5313b158,서울,112,,세종대왕 동상,,건축/조형물,동상,
62aaa414c46aac9e5313b159,경기도,113,,캐나다전투기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b15a,전라남도,114,,장보고 동상,,건축/조형물,동상,
62aaa414c46aac9e5313b15b,강원도,115,,이승만별장(고성),,건축/조형물,유명건물,
62aaa414c46aac9e5313b15c,충청남도,116,,웅비탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b15d,경기도,117,,구리타워,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b15e,전라남도,118,,망끝전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b15f,경상남도,119,,신선대 전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b160,경상남도,120,,진주 음악분수대,,건축/조형물,분수,
62aaa414c46aac9e5313b161,충청남도,121,,백제 오천결사대 충혼탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b162,서울,122,,백범김구선생상(백범 광장),,건축/조형물,동상,
62aaa414c46aac9e5313b163,강원도,123,,소양강 처녀동상,,건축/조형물,동상,
62aaa414c46aac9e5313b164,전라북도,124,,은파관광지 음악분수,,건축/조형물,분수,
62aaa414c46aac9e5313b165,전라북도,125,,은파 물빛다리,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b166,강원도,126,,김제남 신도비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b167,전라남도,127,,함평 고막천 석교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b168,부산,128,,영도대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b169,충청남도,129,,간월도 어리굴젓 기념탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b16a,경상북도,130,,청송 충혼탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b16b,강원도,131,,소망의탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b16c,전라남도,132,,녹진전망대(명량대첩지),,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b16d,경상남도,133,,황포돛대 노래비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b16e,강원도,134,,윤희순여사 동상,,건축/조형물,동상,
62aaa414c46aac9e5313b16f,강원도,135,,강원 경찰충혼탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b170,강원도,136,,망향의 동산(횡성),,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b171,강원도,137,,백석산지구 전투전적비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b172,경기도,138,,가평지구전투전적비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b173,경기도,139,,가평의병3.1항일운동기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b174,경기도,140,,호주전투기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b175,경기도,141,,가평학도의용대참전기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b176,경기도,142,,박두진 시비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b177,경상남도,143,,저도연륙교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b178,강원도,144,,통일전망대(고성),,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b179,전라북도,145,,의견비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b17a,부산,146,,부산광안대교,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b17b,광주,147,,광주 경찰충혼탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b17c,인천,148,,해군영흥도 전적비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b17d,전라남도,149,,신안해저유물 발굴 기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b17e,경상남도,150,,음악분수 휴게광장,,건축/조형물,분수,
62aaa414c46aac9e5313b17f,전라남도,151,,짱뚱어다리,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b180,충청북도,152,,청남대,,건축/조형물,유명건물,
62aaa414c46aac9e5313b181,부산,153,,부산타워,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b182,경상북도,154,,우륵기념탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b183,서울,155,,63스퀘어,,건축/조형물,유명건물,
62aaa414c46aac9e5313b184,강원도,156,,삼수령,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b185,서울,157,,강동예찬시비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b186,전라북도,158,,월명공원 채만식문학비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b187,서울,159,,정몽주 동상,,건축/조형물,동상,
62aaa414c46aac9e5313b188,경기도,160,,태풍전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b189,경상남도,161,,해저터널(통영),,건축/조형물,터널,
62aaa414c46aac9e5313b18a,광주,162,,현충탑(광주),,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b18b,광주,163,,오웬기념각,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b18c,제주도,164,https://th.bing.com/th/id/OIP.1UMKyY1mLSPNrzNeZTYdJgHaE7?w=253&h=180&c=7&r=0&o=5&dpr=1.25&pid=1.7,사라봉(모충사) 의병항쟁기념탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b18d,전라남도,165,,이난영의 목포의 눈물 노래비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b18e,서울,166,,"서울 구 벨기에영사관(현, 서울시립미술관 남서울생활미술관)",,건축/조형물,유명건물,
62aaa414c46aac9e5313b18f,서울,167,,국회의사당,,건축/조형물,유명건물,
62aaa414c46aac9e5313b190,충청북도,168,,도담삼봉 음악분수,,건축/조형물,분수,
62aaa414c46aac9e5313b191,서울,169,,N 서울타워,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b192,충청남도,170,,국립 망향의 동산,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b193,충청남도,171,,천안 봉선홍경사 갈기비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b194,충청북도,172,,청주 탑동 양관,,건축/조형물,유명건물,
62aaa414c46aac9e5313b195,강원도,173,,을지전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b196,강원도,174,,장수대,,건축/조형물,유명건물,
62aaa414c46aac9e5313b197,경기도,175,,오두산 통일전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b198,경기도,176,,대동법시행기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b199,경상남도,177,,양산천 구름다리,,건축/조형물,다리/대교,
62aaa414c46aac9e5313b19a,경기도,178,,용문산전투전적비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b19b,경기도,179,,영연방참전기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b19c,경상북도,180,,석포전망대,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b19d,서울,181,,용왕정,,건축/조형물,유명건물,
62aaa414c46aac9e5313b19e,대구,182,,대구 고모령비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b19f,경기도,183,,지평지구전투전적비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b1a0,경기도,184,,뉴질랜드전투기념비,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b1a1,경기도,185,,가평 현충탑,,건축/조형물,기념탑/전망대,
62aaa414c46aac9e5313b1a2,서울,186,,중명전,,건축/조형물,유명건물,
62aaa414c46aac9e5313b1a3,서울,187,,63씨월드,,문화시설,전시관,
62aaa414c46aac9e5313b1a4,서울,188,,예지원,,문화시설,문화전수시설,
62aaa414c46aac9e5313b1a5,인천,189,,심청각,,문화시설,전시관,
62aaa414c46aac9e5313b1a6,경상북도,190,,청송백자전수장,,문화시설,문화전수시설,
62aaa414c46aac9e5313b1a7,광주,191,,광주무역회관,,문화시설,공연장,
62aaa414c46aac9e5313b1a8,제주도,192,https://th.bing.com/th/id/OIP.o1mN9qhmdQBNGFWpWwUV6gHaFH?w=229&h=180&c=7&r=0&o=5&dpr=1.25&pid=1.7,SOS박물관,,문화시설,박물관,
62aaa414c46aac9e5313b1a9,경상남도,193,,지리산역사관,,문화시설,전시관,
62aaa414c46aac9e5313b1aa,충청남도,194,,조류생태전시관,,문화시설,전시관,
62aaa414c46aac9e5313b1ab,전라남도,195,,국립공원종복원센터,,문화시설,전시관,
62aaa414c46aac9e5313b1ac,경상북도,196,,보현산 천문대 (공공기관이 추천하는 여름철 천문관측시설),,문화시설,전시관,
62aaa414c46aac9e5313b1ad,강원도,197,,화천 물문화관(평화의댐),,문화시설,전시관,
62aaa414c46aac9e5313b1ae,경기도,198,,제암리 3.1운동 순국기념관,,문화시설,기념관,
62aaa414c46aac9e5313b1af,경기도,199,,현대도예문화원,,문화시설,문화전수시설,
62aaa414c46aac9e5313b1b0,경기도,200,,가평군목공예영농조합,,문화시설,전시관,
62aaa414c46aac9e5313b1b1,충청남도,201,,대산 현대오일뱅크,,산업관광지,화학-금속,
62aaa414c46aac9e5313b1b2,서울,202,,삼성 딜라이트 (삼성전자 홍보관),,산업관광지,전자-반도체,
62aaa414c46aac9e5313b1b3,충청남도,203,,한국인삼공사 고려인삼창,,산업관광지,식음료,
62aaa414c46aac9e5313b1b4,강원도,204,,종가집 횡성공장,,산업관광지,식음료,
62aaa414c46aac9e5313b1b5,충청남도,205,,현대제철 당진공장,,산업관광지,제철소,
62aaa414c46aac9e5313b1b6,경상북도,206,,포스코 포항제철소,,산업관광지,제철소,
62aaa414c46aac9e5313b1b7,경기도,207,,KBS 수원센터,,산업관광지,기타,
62aaa414c46aac9e5313b1b8,인천,208,,인천경제자유구역 IFEZ 홍보관,,산업관광지,기타,
62aaa414c46aac9e5313b1b9,경상북도,209,,안동 하회된장마을,,산업관광지,식음료,
62aaa414c46aac9e5313b1ba,서울,210,,SK 텔레콤 홍보관 티움(T.um),,산업관광지,전자-반도체,
62aaa414c46aac9e5313b1bb,경기도,211,,기아자동차 소하리공장,,산업관광지,자동차,
62aaa414c46aac9e5313b1bc,충청남도,212,,현대자동차 아산공장,,산업관광지,자동차,
62aaa414c46aac9e5313b1bd,부산,213,,르노삼성자동차 부산공장,,산업관광지,자동차,
62aaa414c46aac9e5313b1be,강원도,214,,국순당 주향로,,산업관광지,식음료,
62aaa414c46aac9e5313b1bf,강원도,215,,매봉산풍력발전단지(바람의언덕)와 고랭지배추밭,,산업관광지,발전소,
62aaa414c46aac9e5313b1c0,제주도,216,https://th.bing.com/th/id/OIP.QTt2wfBLoUgNS9XACYamrgAAAA?w=194&h=159&c=7&r=0&o=5&dpr=1.25&pid=1.7,구좌풍력발전기,,산업관광지,발전소,
62aaa414c46aac9e5313b1c1,경기도,217,,파주출판도시,,산업관광지,기타,
62aaa414c46aac9e5313b1c2,울산,218,,울산화력본부,,산업관광지,발전소,
62aaa414c46aac9e5313b1c3,강원도,219,,동해화력발전처,,산업관광지,발전소,
62aaa414c46aac9e5313b1c4,경상남도,220,,삼천포화력본부,,산업관광지,발전소,
62aaa414c46aac9e5313b1c5,충청남도,221,,당진전력문화홍보관,,산업관광지,발전소,
62aaa414c46aac9e5313b1c6,부산,222,,부산천연가스발전본부,,산업관광지,발전소,
62aaa414c46aac9e5313b1c7,경기도,223,,한국서부발전(주) 평택발전본부,,산업관광지,발전소,
62aaa414c46aac9e5313b1c8,울산,224,,울산 현대중공업,,산업관광지,조선소,
62aaa414c46aac9e5313b1c9,부산,225,,부산영화촬영스튜디오,,산업관광지,기타,
62aaa414c46aac9e5313b1ca,강원도,226,,㈜강원심층수,,산업관광지,식음료,
62aaa414c46aac9e5313b1cb,인천,227,,인천국제공항,,산업관광지,기타,
62aaa414c46aac9e5313b1cc,제주도,228,https://th.bing.com/th/id/OIP.Lg17_C-ttC8KKQch4gvCVQHaE1?w=275&h=180&c=7&r=0&o=5&dpr=1.25&pid=1.7,제주테크노파크 생물종다양성연구소,,산업관광지,기타,
62aaa414c46aac9e5313b1cd,제주도,229,https://api.cdn.visitjeju.net/photomng/imgpath/201910/22/f8623904-1a7d-4fc9-8516-c1afebe94b2b.JPG,지속가능환경교육센터,,산업관광지,기타,
62aaa414c46aac9e5313b1ce,제주도,230,,삼다바이오푸드,,산업관광지,식음료,
62aaa414c46aac9e5313b1cf,제주도,231,https://th.bing.com/th/id/OIP.-7kmv4cYdVAyB2PcLb6bTAHaE0?w=278&h=180&c=7&r=0&o=5&dpr=1.25&pid=1.7,제주 삼다수,,산업관광지,식음료,
62aaa414c46aac9e5313b1d0,강원도,232,,하나코스,,산업관광지,기타,
62aaa414c46aac9e5313b1d1,강원도,233,,강릉초당두부,,산업관광지,식음료,
62aaa414c46aac9e5313b1d2,강원도,234,,한국과학기술연구원(KIST) 강릉분원 과학체험관,,산업관광지,기타,
62aaa414c46aac9e5313b1d3,대전,235,,한국원자력연구원,,산업관광지,기타,
62aaa414c46aac9e5313b1d4,대전,236,,한국과학기술원,,산업관광지,기타,
62aaa414c46aac9e5313b1d5,대전,237,,국가핵융합연구소,,산업관광지,기타,
62aaa414c46aac9e5313b1d6,충청북도,238,,한국도자기 청주공장,,산업관광지,기타,
62aaa414c46aac9e5313b1d7,충청북도,239,,정식품 청주공장,,산업관광지,식음료,
62aaa414c46aac9e5313b1d8,충청북도,240,,에이스 침대 음성공장,,산업관광지,기타,
62aaa414c46aac9e5313b1d9,전라남도,241,,전남 현대삼호중공업,,산업관광지,조선소,
62aaa414c46aac9e5313b1da,광주,242,,KBC 광주방송,,산업관광지,기타,
62aaa414c46aac9e5313b1db,전라북도,243,,현대자동차 전주공장,,산업관광지,자동차,
62aaa414c46aac9e5313b1dc,광주,244,,기아자동차 광주공장,,산업관광지,자동차,
62aaa414c46aac9e5313b1dd,경기도,245,,풍미식품,,산업관광지,식음료,
62aaa414c46aac9e5313b1de,경기도,246,,수도권리사이클링센터,,산업관광지,기타,
62aaa414c46aac9e5313b1df,경기도,247,,에버랜드 환경아카데미,,산업관광지,기타,
62aaa414c46aac9e5313b1e0,경기도,248,,팔당수력발전소,,산업관광지,발전소,
62aaa414c46aac9e5313b1e1,대구,249,,대구 진영피엔티,,산업관광지,기타,
62aaa414c46aac9e5313b1e2,경상북도,250,,농심 구미공장,,산업관광지,식음료,
62aaa414c46aac9e5313b1e3,울산,251,,현대자동차 울산공장,,산업관광지,자동차,
62aaa414c46aac9e5313b1e4,인천,252,,드림파크,,산업관광지,기타,
62aaa414c46aac9e5313b1e5,경상북도,253,,영덕풍력발전단지,,산업관광지,발전소,
62aaa414c46aac9e5313b1e6,강원도,254,,춘천 옥광산,,산업관광지,광산,
62aaa414c46aac9e5313b1e7,경상남도,255,,삼랑진양수발전소,,산업관광지,발전소,
62aaa414c46aac9e5313b1e8,경상남도,256,,삼성중공업 거제조선소,,산업관광지,조선소,
62aaa414c46aac9e5313b1e9,경상남도,257,,거제 대우조선해양 옥포조선소,,산업관광지,조선소,
